"family","setting","estimand","n","batch","base_seed","replicate","p_value","legacy_ks_threshold","legacy_quantile_threshold"
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,20,0.5675,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,21,0.3,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,22,0.5775,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,23,0.4125,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,24,0.405,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,25,0.2875,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,26,0.42,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,27,0.8225,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,28,0.305,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,29,0.5875,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,30,0.4925,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,31,0.0025,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,32,0.3675,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,33,0.8425,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,34,0.0925,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,35,0.1875,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,36,0.645,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,37,0.5525,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,38,0.2125,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,39,0.34,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,40,0.8725,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,41,0.52,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,42,0.195,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,43,0.4575,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,44,0.6,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,45,0.685,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,46,0.165,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,47,0.275,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,48,0.2525,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,49,0.4575,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,50,0.7525,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,51,0.12,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,52,0.95,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,53,0.745,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,54,0.73,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,55,0.0675,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,56,0.1725,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,57,0.3875,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,58,0.7225,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,59,0.1375,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,60,0.6775,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,61,0.78,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,62,0.46,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,63,0.945,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,64,0.0175,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,65,0.93,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,66,0.1075,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,67,0.865,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,68,0.77,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,69,0.35,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,70,0.3125,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,71,0.84,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,72,0.18,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,73,0.2875,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,74,0.68,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,75,0.7175,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,76,0.71,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,77,0.21,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,78,0.7975,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,79,0.4725,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,80,0.12,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,81,0.995,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,82,0.3275,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,83,0.2875,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,84,0.4325,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,85,0.9,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,86,0.8425,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,87,0.575,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,88,0.5925,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,89,0.8,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,90,0.5725,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,91,0.7425,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,92,0.9925,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,93,0.465,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,94,0.86,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,95,0.1025,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,96,0.0875,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,97,0.825,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,98,0.4225,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,99,0.3875,0.05,0.09
"between_freedman_lane","diagnostic_n80","trait",80,2,1200800,100,0.375,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,1,0.365,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,2,0.255,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,3,0.565,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,4,0.125,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,5,0.81,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,6,0.3075,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,7,0.0125,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,8,0.37,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,9,0.3825,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,10,0.6925,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,11,0.87,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,12,0.005,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,13,0.6575,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,14,0.0575,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,15,0.2825,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,16,0.67,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,17,0.4275,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,18,0.1175,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,19,0.6575,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,20,0.715,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,21,0.0925,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,22,0.845,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,23,0.5875,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,24,0.5525,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,25,0.7875,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,26,0.435,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,27,0.645,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,28,0.32,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,29,0.025,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,30,0.91,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,31,0.0625,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,32,0.1225,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,33,0.13,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,34,0.255,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,35,0.4625,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,36,0.7475,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,37,0.9475,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,38,0.1075,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,39,0.1925,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,40,0.715,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,41,0.94,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,42,0.34,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,43,0.6375,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,44,0.3325,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,45,0.9575,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,46,0.1575,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,47,0.685,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,48,0.2975,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,49,0.9125,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,50,0.38,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,51,0.005,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,52,0.9525,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,53,0.325,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,54,0.9475,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,55,0.025,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,56,0.5525,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,57,0.6625,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,58,0.3075,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,59,0.6675,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,60,0.5575,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,61,0.415,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,62,0.4925,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,63,0.3525,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,64,0.02,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,65,0.5325,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,66,0.04,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,67,0.855,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,68,0.655,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,69,0.47,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,70,0.4575,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,71,0.935,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,72,0.93,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,73,0.475,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,74,0.82,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,75,0.7675,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,76,0.6425,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,77,0.295,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,78,0.725,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,79,0.3175,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,80,0.08,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,81,0.7875,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,82,0.4775,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,83,0.0475,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,84,0.2875,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,85,0.4625,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,86,0.5275,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,87,0.5525,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,88,0.845,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,89,0.455,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,90,0.9925,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,91,0.5325,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,92,0.3425,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,93,0.4725,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,94,0.465,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,95,0.17,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,96,0.275,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,97,0.61,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,98,0.505,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,99,0.51,0.05,0.09
"between_freedman_lane","diagnostic_n80","group:trait",80,2,1200800,100,0.145,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,1,0.76,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,2,0.925,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,3,0.9875,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,4,0.2725,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,5,0.3325,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,6,0.265,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,7,0.2675,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,8,0.9,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,9,0.105,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,10,0.5275,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,11,0.23,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,12,0.45,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,13,0.5125,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,14,0.09,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,15,0.85,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,16,0.7725,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,17,0.28,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,18,0.37,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,19,0.315,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,20,0.63,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,21,0.8575,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,22,0.9325,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,23,0.8375,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,24,0.6425,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,25,0.635,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,26,0.44,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,27,0.6775,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,28,0.88,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,29,0.3025,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,30,0.4825,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,31,0.58,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,32,0.1875,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,33,0.2625,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,34,0.6075,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,35,0.105,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,36,0.3875,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,37,0.34,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,38,0.5725,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,39,0.34,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,40,0.34,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,41,0.1875,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,42,0.3975,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,43,0.3925,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,44,0.8025,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,45,0.7975,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,46,0.9875,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,47,0.93,0.05,0.09
"between_freedman_lane","diagnostic_n80","group",80,3,1300800,48,0.0925,0.05,0.09
