"arm","error","term","method","batch","replicate","data_seed","resample_seed","n","p_features","rank","B","p","reject_005"
"gaussian_global_null","gaussian","group","rotation",3,151,1900151,1951151,20,24,2,399,0.55,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,151,1900151,1952151,20,24,2,399,0.71,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,151,1900151,1953151,20,24,2,399,0.8225,FALSE
"gaussian_global_null","gaussian","group","rotation",3,152,1900152,1951152,20,24,2,399,0.5525,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,152,1900152,1952152,20,24,2,399,0.535,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,152,1900152,1953152,20,24,2,399,0.885,FALSE
"gaussian_global_null","gaussian","group","rotation",3,153,1900153,1951153,20,24,2,399,0.8525,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,153,1900153,1952153,20,24,2,399,0.575,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,153,1900153,1953153,20,24,2,399,0.53,FALSE
"gaussian_global_null","gaussian","group","rotation",3,154,1900154,1951154,20,24,2,399,0.9525,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,154,1900154,1952154,20,24,2,399,0.0625,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,154,1900154,1953154,20,24,2,399,0.1175,FALSE
"gaussian_global_null","gaussian","group","rotation",3,155,1900155,1951155,20,24,2,399,0.1625,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,155,1900155,1952155,20,24,2,399,0.745,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,155,1900155,1953155,20,24,2,399,0.5025,FALSE
"gaussian_global_null","gaussian","group","rotation",3,156,1900156,1951156,20,24,2,399,0.485,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,156,1900156,1952156,20,24,2,399,0.7125,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,156,1900156,1953156,20,24,2,399,0.9325,FALSE
"gaussian_global_null","gaussian","group","rotation",3,157,1900157,1951157,20,24,2,399,0.785,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,157,1900157,1952157,20,24,2,399,0.7775,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,157,1900157,1953157,20,24,2,399,0.3725,FALSE
"gaussian_global_null","gaussian","group","rotation",3,158,1900158,1951158,20,24,2,399,0.7175,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,158,1900158,1952158,20,24,2,399,0.4925,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,158,1900158,1953158,20,24,2,399,0.3625,FALSE
"gaussian_global_null","gaussian","group","rotation",3,159,1900159,1951159,20,24,2,399,0.8475,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,159,1900159,1952159,20,24,2,399,0.0525,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,159,1900159,1953159,20,24,2,399,0.4525,FALSE
"gaussian_global_null","gaussian","group","rotation",3,160,1900160,1951160,20,24,2,399,0.43,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,160,1900160,1952160,20,24,2,399,0.6125,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,160,1900160,1953160,20,24,2,399,0.2575,FALSE
"gaussian_global_null","gaussian","group","rotation",3,161,1900161,1951161,20,24,2,399,0.9075,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,161,1900161,1952161,20,24,2,399,0.47,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,161,1900161,1953161,20,24,2,399,0.75,FALSE
"gaussian_global_null","gaussian","group","rotation",3,162,1900162,1951162,20,24,2,399,0.9975,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,162,1900162,1952162,20,24,2,399,0.8475,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,162,1900162,1953162,20,24,2,399,0.7275,FALSE
"gaussian_global_null","gaussian","group","rotation",3,163,1900163,1951163,20,24,2,399,0.285,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,163,1900163,1952163,20,24,2,399,0.2775,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,163,1900163,1953163,20,24,2,399,0.6125,FALSE
"gaussian_global_null","gaussian","group","rotation",3,164,1900164,1951164,20,24,2,399,0.4,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,164,1900164,1952164,20,24,2,399,0.1675,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,164,1900164,1953164,20,24,2,399,0.1325,FALSE
"gaussian_global_null","gaussian","group","rotation",3,165,1900165,1951165,20,24,2,399,0.255,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,165,1900165,1952165,20,24,2,399,0.0825,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,165,1900165,1953165,20,24,2,399,0.1075,FALSE
"gaussian_global_null","gaussian","group","rotation",3,166,1900166,1951166,20,24,2,399,0.2,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,166,1900166,1952166,20,24,2,399,0.7775,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,166,1900166,1953166,20,24,2,399,0.35,FALSE
"gaussian_global_null","gaussian","group","rotation",3,167,1900167,1951167,20,24,2,399,0.995,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,167,1900167,1952167,20,24,2,399,0.4575,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,167,1900167,1953167,20,24,2,399,0.14,FALSE
"gaussian_global_null","gaussian","group","rotation",3,168,1900168,1951168,20,24,2,399,0.2075,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,168,1900168,1952168,20,24,2,399,0.615,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,168,1900168,1953168,20,24,2,399,0.7025,FALSE
"gaussian_global_null","gaussian","group","rotation",3,169,1900169,1951169,20,24,2,399,0.155,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,169,1900169,1952169,20,24,2,399,0.05,TRUE
"gaussian_global_null","gaussian","group:trait","rotation",3,169,1900169,1953169,20,24,2,399,0.1975,FALSE
"gaussian_global_null","gaussian","group","rotation",3,170,1900170,1951170,20,24,2,399,0.0725,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,170,1900170,1952170,20,24,2,399,0.0475,TRUE
"gaussian_global_null","gaussian","group:trait","rotation",3,170,1900170,1953170,20,24,2,399,0.685,FALSE
"gaussian_global_null","gaussian","group","rotation",3,171,1900171,1951171,20,24,2,399,0.225,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,171,1900171,1952171,20,24,2,399,0.28,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,171,1900171,1953171,20,24,2,399,0.1925,FALSE
"gaussian_global_null","gaussian","group","rotation",3,172,1900172,1951172,20,24,2,399,0.9675,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,172,1900172,1952172,20,24,2,399,0.6475,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,172,1900172,1953172,20,24,2,399,0.8825,FALSE
"gaussian_global_null","gaussian","group","rotation",3,173,1900173,1951173,20,24,2,399,0.6925,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,173,1900173,1952173,20,24,2,399,0.61,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,173,1900173,1953173,20,24,2,399,0.8925,FALSE
"gaussian_global_null","gaussian","group","rotation",3,174,1900174,1951174,20,24,2,399,0.575,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,174,1900174,1952174,20,24,2,399,0.2975,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,174,1900174,1953174,20,24,2,399,0.185,FALSE
"gaussian_global_null","gaussian","group","rotation",3,175,1900175,1951175,20,24,2,399,0.1475,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,175,1900175,1952175,20,24,2,399,0.2275,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,175,1900175,1953175,20,24,2,399,0.785,FALSE
"gaussian_global_null","gaussian","group","rotation",3,176,1900176,1951176,20,24,2,399,0.44,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,176,1900176,1952176,20,24,2,399,0.4225,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,176,1900176,1953176,20,24,2,399,0.845,FALSE
"gaussian_global_null","gaussian","group","rotation",3,177,1900177,1951177,20,24,2,399,0.155,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,177,1900177,1952177,20,24,2,399,0.45,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,177,1900177,1953177,20,24,2,399,0.74,FALSE
"gaussian_global_null","gaussian","group","rotation",3,178,1900178,1951178,20,24,2,399,0.515,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,178,1900178,1952178,20,24,2,399,0.47,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,178,1900178,1953178,20,24,2,399,0.5625,FALSE
"gaussian_global_null","gaussian","group","rotation",3,179,1900179,1951179,20,24,2,399,0.0775,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,179,1900179,1952179,20,24,2,399,0.2,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,179,1900179,1953179,20,24,2,399,0.8575,FALSE
"gaussian_global_null","gaussian","group","rotation",3,180,1900180,1951180,20,24,2,399,0.2725,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,180,1900180,1952180,20,24,2,399,0.3925,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,180,1900180,1953180,20,24,2,399,0.3525,FALSE
"gaussian_global_null","gaussian","group","rotation",3,181,1900181,1951181,20,24,2,399,0.2625,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,181,1900181,1952181,20,24,2,399,0.8475,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,181,1900181,1953181,20,24,2,399,0.94,FALSE
"gaussian_global_null","gaussian","group","rotation",3,182,1900182,1951182,20,24,2,399,0.435,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,182,1900182,1952182,20,24,2,399,0.27,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,182,1900182,1953182,20,24,2,399,0.1625,FALSE
"gaussian_global_null","gaussian","group","rotation",3,183,1900183,1951183,20,24,2,399,0.9225,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,183,1900183,1952183,20,24,2,399,0.5775,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,183,1900183,1953183,20,24,2,399,0.4675,FALSE
"gaussian_global_null","gaussian","group","rotation",3,184,1900184,1951184,20,24,2,399,0.7075,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,184,1900184,1952184,20,24,2,399,0.4475,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,184,1900184,1953184,20,24,2,399,0.215,FALSE
"gaussian_global_null","gaussian","group","rotation",3,185,1900185,1951185,20,24,2,399,0.475,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,185,1900185,1952185,20,24,2,399,0.3675,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,185,1900185,1953185,20,24,2,399,0.4175,FALSE
"gaussian_global_null","gaussian","group","rotation",3,186,1900186,1951186,20,24,2,399,0.41,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,186,1900186,1952186,20,24,2,399,0.2525,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,186,1900186,1953186,20,24,2,399,0.2675,FALSE
"gaussian_global_null","gaussian","group","rotation",3,187,1900187,1951187,20,24,2,399,0.1075,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,187,1900187,1952187,20,24,2,399,0.4825,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,187,1900187,1953187,20,24,2,399,0.385,FALSE
"gaussian_global_null","gaussian","group","rotation",3,188,1900188,1951188,20,24,2,399,0.15,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,188,1900188,1952188,20,24,2,399,0.025,TRUE
"gaussian_global_null","gaussian","group:trait","rotation",3,188,1900188,1953188,20,24,2,399,0.035,TRUE
"gaussian_global_null","gaussian","group","rotation",3,189,1900189,1951189,20,24,2,399,0.9325,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,189,1900189,1952189,20,24,2,399,0.17,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,189,1900189,1953189,20,24,2,399,0.2625,FALSE
"gaussian_global_null","gaussian","group","rotation",3,190,1900190,1951190,20,24,2,399,0.9975,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,190,1900190,1952190,20,24,2,399,0.0575,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,190,1900190,1953190,20,24,2,399,0.0475,TRUE
"gaussian_global_null","gaussian","group","rotation",3,191,1900191,1951191,20,24,2,399,0.205,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,191,1900191,1952191,20,24,2,399,0.355,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,191,1900191,1953191,20,24,2,399,0.435,FALSE
"gaussian_global_null","gaussian","group","rotation",3,192,1900192,1951192,20,24,2,399,0.3975,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,192,1900192,1952192,20,24,2,399,0.84,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,192,1900192,1953192,20,24,2,399,0.4825,FALSE
"gaussian_global_null","gaussian","group","rotation",3,193,1900193,1951193,20,24,2,399,0.1025,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,193,1900193,1952193,20,24,2,399,0.345,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,193,1900193,1953193,20,24,2,399,0.4475,FALSE
"gaussian_global_null","gaussian","group","rotation",3,194,1900194,1951194,20,24,2,399,0.1925,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,194,1900194,1952194,20,24,2,399,0.08,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,194,1900194,1953194,20,24,2,399,0.2075,FALSE
"gaussian_global_null","gaussian","group","rotation",3,195,1900195,1951195,20,24,2,399,0.7275,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,195,1900195,1952195,20,24,2,399,0.865,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,195,1900195,1953195,20,24,2,399,0.1925,FALSE
"gaussian_global_null","gaussian","group","rotation",3,196,1900196,1951196,20,24,2,399,0.8475,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,196,1900196,1952196,20,24,2,399,0.965,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,196,1900196,1953196,20,24,2,399,0.3975,FALSE
"gaussian_global_null","gaussian","group","rotation",3,197,1900197,1951197,20,24,2,399,0.115,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,197,1900197,1952197,20,24,2,399,0.545,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,197,1900197,1953197,20,24,2,399,0.13,FALSE
"gaussian_global_null","gaussian","group","rotation",3,198,1900198,1951198,20,24,2,399,0.03,TRUE
"gaussian_global_null","gaussian","trait","rotation",3,198,1900198,1952198,20,24,2,399,0.005,TRUE
"gaussian_global_null","gaussian","group:trait","rotation",3,198,1900198,1953198,20,24,2,399,0.185,FALSE
"gaussian_global_null","gaussian","group","rotation",3,199,1900199,1951199,20,24,2,399,0.55,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,199,1900199,1952199,20,24,2,399,0.47,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",3,199,1900199,1953199,20,24,2,399,0.83,FALSE
"gaussian_global_null","gaussian","group","rotation",3,200,1900200,1951200,20,24,2,399,0.8675,FALSE
"gaussian_global_null","gaussian","trait","rotation",3,200,1900200,1952200,20,24,2,399,0.0025,TRUE
"gaussian_global_null","gaussian","group:trait","rotation",3,200,1900200,1953200,20,24,2,399,0.0425,TRUE
"gaussian_global_null","gaussian","group","rotation",4,1,2000001,2051001,20,24,2,399,0.2225,FALSE
"gaussian_global_null","gaussian","trait","rotation",4,1,2000001,2052001,20,24,2,399,0.085,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",4,1,2000001,2053001,20,24,2,399,0.1425,FALSE
"gaussian_global_null","gaussian","group","rotation",4,2,2000002,2051002,20,24,2,399,0.93,FALSE
"gaussian_global_null","gaussian","trait","rotation",4,2,2000002,2052002,20,24,2,399,0.6675,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",4,2,2000002,2053002,20,24,2,399,0.9925,FALSE
"gaussian_global_null","gaussian","group","rotation",4,3,2000003,2051003,20,24,2,399,0.675,FALSE
"gaussian_global_null","gaussian","trait","rotation",4,3,2000003,2052003,20,24,2,399,0.535,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",4,3,2000003,2053003,20,24,2,399,0.68,FALSE
"gaussian_global_null","gaussian","group","rotation",4,4,2000004,2051004,20,24,2,399,0.8975,FALSE
"gaussian_global_null","gaussian","trait","rotation",4,4,2000004,2052004,20,24,2,399,0.185,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",4,4,2000004,2053004,20,24,2,399,0.29,FALSE
"gaussian_global_null","gaussian","group","rotation",4,5,2000005,2051005,20,24,2,399,0.16,FALSE
"gaussian_global_null","gaussian","trait","rotation",4,5,2000005,2052005,20,24,2,399,0.5525,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",4,5,2000005,2053005,20,24,2,399,0.585,FALSE
"gaussian_global_null","gaussian","group","rotation",4,6,2000006,2051006,20,24,2,399,0.8175,FALSE
"gaussian_global_null","gaussian","trait","rotation",4,6,2000006,2052006,20,24,2,399,0.995,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",4,6,2000006,2053006,20,24,2,399,0.48,FALSE
"gaussian_global_null","gaussian","group","rotation",4,7,2000007,2051007,20,24,2,399,0.0375,TRUE
"gaussian_global_null","gaussian","trait","rotation",4,7,2000007,2052007,20,24,2,399,0.58,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",4,7,2000007,2053007,20,24,2,399,0.185,FALSE
"gaussian_global_null","gaussian","group","rotation",4,8,2000008,2051008,20,24,2,399,0.655,FALSE
"gaussian_global_null","gaussian","trait","rotation",4,8,2000008,2052008,20,24,2,399,0.64,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",4,8,2000008,2053008,20,24,2,399,0.56,FALSE
"gaussian_global_null","gaussian","group","rotation",4,9,2000009,2051009,20,24,2,399,0.295,FALSE
"gaussian_global_null","gaussian","trait","rotation",4,9,2000009,2052009,20,24,2,399,0.945,FALSE
"gaussian_global_null","gaussian","group:trait","rotation",4,9,2000009,2053009,20,24,2,399,0.6375,FALSE
"gaussian_global_null","gaussian","group","rotation",4,10,2000010,2051010,20,24,2,399,0.9475,FALSE
"gaussian_global_null","gaussian","trait","rotation",4,10,2000010,2052010,20,24,2,399,0.935,FALSE
